,C,epsilon,kernel,degree,coef,accuracy
2034,1.5,0.01,poly,3,2,0.7959183673469388
2035,1.5,0.01,poly,3,3,0.7857142857142857
2036,1.5,0.01,poly,4,0,0.7551020408163265
2037,1.5,0.01,poly,4,1,0.7959183673469388
2038,1.5,0.01,poly,4,2,0.8367346938775511
2039,1.5,0.01,poly,4,3,0.8163265306122449
2040,1.5,0.01,rbf,0,0,0.826530612244898
2041,1.5,0.01,rbf,0,1,0.826530612244898
2042,1.5,0.01,rbf,0,2,0.826530612244898
2043,1.5,0.01,rbf,0,3,0.826530612244898
2044,1.5,0.01,rbf,1,0,0.826530612244898
2045,1.5,0.01,rbf,1,1,0.826530612244898
2046,1.5,0.01,rbf,1,2,0.826530612244898
2047,1.5,0.01,rbf,1,3,0.826530612244898
2048,1.5,0.01,rbf,2,0,0.826530612244898
2049,1.5,0.01,rbf,2,1,0.826530612244898
2050,1.5,0.01,rbf,2,2,0.826530612244898
2051,1.5,0.01,rbf,2,3,0.826530612244898
2052,1.5,0.01,rbf,3,0,0.826530612244898
2053,1.5,0.01,rbf,3,1,0.826530612244898
2054,1.5,0.01,rbf,3,2,0.826530612244898
2055,1.5,0.01,rbf,3,3,0.826530612244898
2056,1.5,0.01,rbf,4,0,0.826530612244898
2057,1.5,0.01,rbf,4,1,0.826530612244898
2058,1.5,0.01,rbf,4,2,0.826530612244898
2059,1.5,0.01,rbf,4,3,0.826530612244898
2060,1.5,0.01,sigmoid,0,0,0.6632653061224489
2061,1.5,0.01,sigmoid,0,1,0.6632653061224489
2062,1.5,0.01,sigmoid,0,2,0.6632653061224489
2063,1.5,0.01,sigmoid,0,3,0.6632653061224489
2064,1.5,0.01,sigmoid,1,0,0.6632653061224489
2065,1.5,0.01,sigmoid,1,1,0.6632653061224489
2066,1.5,0.01,sigmoid,1,2,0.6632653061224489
2067,1.5,0.01,sigmoid,1,3,0.6632653061224489
2068,1.5,0.01,sigmoid,2,0,0.6632653061224489
2069,1.5,0.01,sigmoid,2,1,0.6632653061224489
2070,1.5,0.01,sigmoid,2,2,0.6632653061224489
2071,1.5,0.01,sigmoid,2,3,0.6632653061224489
2072,1.5,0.01,sigmoid,3,0,0.6632653061224489
2073,1.5,0.01,sigmoid,3,1,0.6632653061224489
2074,1.5,0.01,sigmoid,3,2,0.6632653061224489
2075,1.5,0.01,sigmoid,3,3,0.6632653061224489
2076,1.5,0.01,sigmoid,4,0,0.6632653061224489
2077,1.5,0.01,sigmoid,4,1,0.6632653061224489
2078,1.5,0.01,sigmoid,4,2,0.6632653061224489
2079,1.5,0.01,sigmoid,4,3,0.6632653061224489
2080,1.5,0.05,linear,0,0,0.7244897959183674
2081,1.5,0.05,linear,0,1,0.7244897959183674
2082,1.5,0.05,linear,0,2,0.7244897959183674
2083,1.5,0.05,linear,0,3,0.7244897959183674
2084,1.5,0.05,linear,1,0,0.7244897959183674
2085,1.5,0.05,linear,1,1,0.7244897959183674
2086,1.5,0.05,linear,1,2,0.7244897959183674
2087,1.5,0.05,linear,1,3,0.7244897959183674
2088,1.5,0.05,linear,2,0,0.7244897959183674
2089,1.5,0.05,linear,2,1,0.7244897959183674
2090,1.5,0.05,linear,2,2,0.7244897959183674
2091,1.5,0.05,linear,2,3,0.7244897959183674
2092,1.5,0.05,linear,3,0,0.7244897959183674
2093,1.5,0.05,linear,3,1,0.7244897959183674
2094,1.5,0.05,linear,3,2,0.7244897959183674
2095,1.5,0.05,linear,3,3,0.7244897959183674
2096,1.5,0.05,linear,4,0,0.7244897959183674
2097,1.5,0.05,linear,4,1,0.7244897959183674
2098,1.5,0.05,linear,4,2,0.7244897959183674
2099,1.5,0.05,linear,4,3,0.7244897959183674
2100,1.5,0.05,poly,0,0,0.6632653061224489
2101,1.5,0.05,poly,0,1,0.6632653061224489
2102,1.5,0.05,poly,0,2,0.6632653061224489
2103,1.5,0.05,poly,0,3,0.6632653061224489
2104,1.5,0.05,poly,1,0,0.7448979591836735
2105,1.5,0.05,poly,1,1,0.7448979591836735
2106,1.5,0.05,poly,1,2,0.7448979591836735
2107,1.5,0.05,poly,1,3,0.7448979591836735
2108,1.5,0.05,poly,2,0,0.7653061224489796
2109,1.5,0.05,poly,2,1,0.8163265306122449
2110,1.5,0.05,poly,2,2,0.8163265306122449
2111,1.5,0.05,poly,2,3,0.8163265306122449
2112,1.5,0.05,poly,3,0,0.7346938775510204
2113,1.5,0.05,poly,3,1,0.7959183673469388
2114,1.5,0.05,poly,3,2,0.8163265306122449
2115,1.5,0.05,poly,3,3,0.7959183673469388
2116,1.5,0.05,poly,4,0,0.7551020408163265
2117,1.5,0.05,poly,4,1,0.8061224489795918
2118,1.5,0.05,poly,4,2,0.8469387755102041
2119,1.5,0.05,poly,4,3,0.8367346938775511
2120,1.5,0.05,rbf,0,0,0.8367346938775511
2121,1.5,0.05,rbf,0,1,0.8367346938775511
2122,1.5,0.05,rbf,0,2,0.8367346938775511
2123,1.5,0.05,rbf,0,3,0.8367346938775511
2124,1.5,0.05,rbf,1,0,0.8367346938775511
2125,1.5,0.05,rbf,1,1,0.8367346938775511
2126,1.5,0.05,rbf,1,2,0.8367346938775511
2127,1.5,0.05,rbf,1,3,0.8367346938775511
2128,1.5,0.05,rbf,2,0,0.8367346938775511
2129,1.5,0.05,rbf,2,1,0.8367346938775511
2130,1.5,0.05,rbf,2,2,0.8367346938775511
2131,1.5,0.05,rbf,2,3,0.8367346938775511
2132,1.5,0.05,rbf,3,0,0.8367346938775511
2133,1.5,0.05,rbf,3,1,0.8367346938775511
2134,1.5,0.05,rbf,3,2,0.8367346938775511
2135,1.5,0.05,rbf,3,3,0.8367346938775511
2136,1.5,0.05,rbf,4,0,0.8367346938775511
2137,1.5,0.05,rbf,4,1,0.8367346938775511
2138,1.5,0.05,rbf,4,2,0.8367346938775511
2139,1.5,0.05,rbf,4,3,0.8367346938775511
2140,1.5,0.05,sigmoid,0,0,0.6632653061224489
2141,1.5,0.05,sigmoid,0,1,0.6632653061224489
2142,1.5,0.05,sigmoid,0,2,0.6632653061224489
2143,1.5,0.05,sigmoid,0,3,0.6632653061224489
2144,1.5,0.05,sigmoid,1,0,0.6632653061224489
2145,1.5,0.05,sigmoid,1,1,0.6632653061224489
2146,1.5,0.05,sigmoid,1,2,0.6632653061224489
2147,1.5,0.05,sigmoid,1,3,0.6632653061224489
2148,1.5,0.05,sigmoid,2,0,0.6632653061224489
2149,1.5,0.05,sigmoid,2,1,0.6632653061224489
2150,1.5,0.05,sigmoid,2,2,0.6632653061224489
2151,1.5,0.05,sigmoid,2,3,0.6632653061224489
2152,1.5,0.05,sigmoid,3,0,0.6632653061224489
2153,1.5,0.05,sigmoid,3,1,0.6632653061224489
2154,1.5,0.05,sigmoid,3,2,0.6632653061224489
2155,1.5,0.05,sigmoid,3,3,0.6632653061224489
2156,1.5,0.05,sigmoid,4,0,0.6632653061224489
2157,1.5,0.05,sigmoid,4,1,0.6632653061224489
2158,1.5,0.05,sigmoid,4,2,0.6632653061224489
2159,1.5,0.05,sigmoid,4,3,0.6632653061224489
2160,1.5,0.1,linear,0,0,0.7244897959183674
2161,1.5,0.1,linear,0,1,0.7244897959183674
2162,1.5,0.1,linear,0,2,0.7244897959183674
2163,1.5,0.1,linear,0,3,0.7244897959183674
2164,1.5,0.1,linear,1,0,0.7244897959183674
2165,1.5,0.1,linear,1,1,0.7244897959183674
2166,1.5,0.1,linear,1,2,0.7244897959183674
2167,1.5,0.1,linear,1,3,0.7244897959183674
2168,1.5,0.1,linear,2,0,0.7244897959183674
2169,1.5,0.1,linear,2,1,0.7244897959183674
2170,1.5,0.1,linear,2,2,0.7244897959183674
2171,1.5,0.1,linear,2,3,0.7244897959183674
2172,1.5,0.1,linear,3,0,0.7244897959183674
2173,1.5,0.1,linear,3,1,0.7244897959183674
2174,1.5,0.1,linear,3,2,0.7244897959183674
2175,1.5,0.1,linear,3,3,0.7244897959183674
2176,1.5,0.1,linear,4,0,0.7244897959183674
2177,1.5,0.1,linear,4,1,0.7244897959183674
2178,1.5,0.1,linear,4,2,0.7244897959183674
2179,1.5,0.1,linear,4,3,0.7244897959183674
2180,1.5,0.1,poly,0,0,0.6632653061224489
2181,1.5,0.1,poly,0,1,0.6632653061224489
2182,1.5,0.1,poly,0,2,0.6632653061224489
2183,1.5,0.1,poly,0,3,0.6632653061224489
2184,1.5,0.1,poly,1,0,0.7448979591836735
2185,1.5,0.1,poly,1,1,0.7448979591836735
2186,1.5,0.1,poly,1,2,0.7448979591836735
2187,1.5,0.1,poly,1,3,0.7448979591836735
2188,1.5,0.1,poly,2,0,0.7755102040816326
2189,1.5,0.1,poly,2,1,0.8163265306122449
2190,1.5,0.1,poly,2,2,0.8163265306122449
2191,1.5,0.1,poly,2,3,0.8061224489795918
2192,1.5,0.1,poly,3,0,0.7346938775510204
2193,1.5,0.1,poly,3,1,0.7755102040816326
2194,1.5,0.1,poly,3,2,0.8163265306122449
2195,1.5,0.1,poly,3,3,0.7959183673469388
2196,1.5,0.1,poly,4,0,0.7551020408163265
2197,1.5,0.1,poly,4,1,0.826530612244898
2198,1.5,0.1,poly,4,2,0.8469387755102041
2199,1.5,0.1,poly,4,3,0.8367346938775511
2200,1.5,0.1,rbf,0,0,0.8367346938775511
2201,1.5,0.1,rbf,0,1,0.8367346938775511
2202,1.5,0.1,rbf,0,2,0.8367346938775511
2203,1.5,0.1,rbf,0,3,0.8367346938775511
2204,1.5,0.1,rbf,1,0,0.8367346938775511
2205,1.5,0.1,rbf,1,1,0.8367346938775511
2206,1.5,0.1,rbf,1,2,0.8367346938775511
2207,1.5,0.1,rbf,1,3,0.8367346938775511
2208,1.5,0.1,rbf,2,0,0.8367346938775511
2209,1.5,0.1,rbf,2,1,0.8367346938775511
2210,1.5,0.1,rbf,2,2,0.8367346938775511
2211,1.5,0.1,rbf,2,3,0.8367346938775511
2212,1.5,0.1,rbf,3,0,0.8367346938775511
2213,1.5,0.1,rbf,3,1,0.8367346938775511
2214,1.5,0.1,rbf,3,2,0.8367346938775511
2215,1.5,0.1,rbf,3,3,0.8367346938775511
2216,1.5,0.1,rbf,4,0,0.8367346938775511
2217,1.5,0.1,rbf,4,1,0.8367346938775511
2218,1.5,0.1,rbf,4,2,0.8367346938775511
2219,1.5,0.1,rbf,4,3,0.8367346938775511
2220,1.5,0.1,sigmoid,0,0,0.6632653061224489
2221,1.5,0.1,sigmoid,0,1,0.6632653061224489
2222,1.5,0.1,sigmoid,0,2,0.6632653061224489
2223,1.5,0.1,sigmoid,0,3,0.6632653061224489
2224,1.5,0.1,sigmoid,1,0,0.6632653061224489
2225,1.5,0.1,sigmoid,1,1,0.6632653061224489
2226,1.5,0.1,sigmoid,1,2,0.6632653061224489
2227,1.5,0.1,sigmoid,1,3,0.6632653061224489
2228,1.5,0.1,sigmoid,2,0,0.6632653061224489
2229,1.5,0.1,sigmoid,2,1,0.6632653061224489
2230,1.5,0.1,sigmoid,2,2,0.6632653061224489
2231,1.5,0.1,sigmoid,2,3,0.6632653061224489
2232,1.5,0.1,sigmoid,3,0,0.6632653061224489
2233,1.5,0.1,sigmoid,3,1,0.6632653061224489
2234,1.5,0.1,sigmoid,3,2,0.6632653061224489
2235,1.5,0.1,sigmoid,3,3,0.6632653061224489
2236,1.5,0.1,sigmoid,4,0,0.6632653061224489
2237,1.5,0.1,sigmoid,4,1,0.6632653061224489
2238,1.5,0.1,sigmoid,4,2,0.6632653061224489
2239,1.5,0.1,sigmoid,4,3,0.6632653061224489
2240,1.5,0.5,linear,0,0,0.7040816326530612
2241,1.5,0.5,linear,0,1,0.7040816326530612
2242,1.5,0.5,linear,0,2,0.7040816326530612
2243,1.5,0.5,linear,0,3,0.7040816326530612
2244,1.5,0.5,linear,1,0,0.7040816326530612
2245,1.5,0.5,linear,1,1,0.7040816326530612
2246,1.5,0.5,linear,1,2,0.7040816326530612
2247,1.5,0.5,linear,1,3,0.7040816326530612
2248,1.5,0.5,linear,2,0,0.7040816326530612
2249,1.5,0.5,linear,2,1,0.7040816326530612
2250,1.5,0.5,linear,2,2,0.7040816326530612
2251,1.5,0.5,linear,2,3,0.7040816326530612
2252,1.5,0.5,linear,3,0,0.7040816326530612
2253,1.5,0.5,linear,3,1,0.7040816326530612
2254,1.5,0.5,linear,3,2,0.7040816326530612
2255,1.5,0.5,linear,3,3,0.7040816326530612
2256,1.5,0.5,linear,4,0,0.7040816326530612
2257,1.5,0.5,linear,4,1,0.7040816326530612
2258,1.5,0.5,linear,4,2,0.7040816326530612
2259,1.5,0.5,linear,4,3,0.7040816326530612
2260,1.5,0.5,poly,0,0,0.6632653061224489
2261,1.5,0.5,poly,0,1,0.6632653061224489
2262,1.5,0.5,poly,0,2,0.6632653061224489
2263,1.5,0.5,poly,0,3,0.6632653061224489
2264,1.5,0.5,poly,1,0,0.7551020408163265
2265,1.5,0.5,poly,1,1,0.7551020408163265
2266,1.5,0.5,poly,1,2,0.7551020408163265
2267,1.5,0.5,poly,1,3,0.7551020408163265
2268,1.5,0.5,poly,2,0,0.7653061224489796
2269,1.5,0.5,poly,2,1,0.7857142857142857
2270,1.5,0.5,poly,2,2,0.7857142857142857
2271,1.5,0.5,poly,2,3,0.7857142857142857
2272,1.5,0.5,poly,3,0,0.7755102040816326
2273,1.5,0.5,poly,3,1,0.8163265306122449
2274,1.5,0.5,poly,3,2,0.8163265306122449
2275,1.5,0.5,poly,3,3,0.8367346938775511
2276,1.5,0.5,poly,4,0,0.7653061224489796
2277,1.5,0.5,poly,4,1,0.826530612244898
2278,1.5,0.5,poly,4,2,0.8061224489795918
2279,1.5,0.5,poly,4,3,0.8163265306122449
2280,1.5,0.5,rbf,0,0,0.8775510204081632
2281,1.5,0.5,rbf,0,1,0.8775510204081632
2282,1.5,0.5,rbf,0,2,0.8775510204081632
2283,1.5,0.5,rbf,0,3,0.8775510204081632
2284,1.5,0.5,rbf,1,0,0.8775510204081632
2285,1.5,0.5,rbf,1,1,0.8775510204081632
2286,1.5,0.5,rbf,1,2,0.8775510204081632
2287,1.5,0.5,rbf,1,3,0.8775510204081632
2288,1.5,0.5,rbf,2,0,0.8775510204081632
2289,1.5,0.5,rbf,2,1,0.8775510204081632
2290,1.5,0.5,rbf,2,2,0.8775510204081632
2291,1.5,0.5,rbf,2,3,0.8775510204081632
2292,1.5,0.5,rbf,3,0,0.8775510204081632
2293,1.5,0.5,rbf,3,1,0.8775510204081632
2294,1.5,0.5,rbf,3,2,0.8775510204081632
2295,1.5,0.5,rbf,3,3,0.8775510204081632
2296,1.5,0.5,rbf,4,0,0.8775510204081632
2297,1.5,0.5,rbf,4,1,0.8775510204081632
2298,1.5,0.5,rbf,4,2,0.8775510204081632
2299,1.5,0.5,rbf,4,3,0.8775510204081632
2300,1.5,0.5,sigmoid,0,0,0.6632653061224489
2301,1.5,0.5,sigmoid,0,1,0.6632653061224489
2302,1.5,0.5,sigmoid,0,2,0.6632653061224489
2303,1.5,0.5,sigmoid,0,3,0.6632653061224489
2304,1.5,0.5,sigmoid,1,0,0.6632653061224489
2305,1.5,0.5,sigmoid,1,1,0.6632653061224489
2306,1.5,0.5,sigmoid,1,2,0.6632653061224489
2307,1.5,0.5,sigmoid,1,3,0.6632653061224489
2308,1.5,0.5,sigmoid,2,0,0.6632653061224489
2309,1.5,0.5,sigmoid,2,1,0.6632653061224489
2310,1.5,0.5,sigmoid,2,2,0.6632653061224489
2311,1.5,0.5,sigmoid,2,3,0.6632653061224489
2312,1.5,0.5,sigmoid,3,0,0.6632653061224489
2313,1.5,0.5,sigmoid,3,1,0.6632653061224489
2314,1.5,0.5,sigmoid,3,2,0.6632653061224489
2315,1.5,0.5,sigmoid,3,3,0.6632653061224489
2316,1.5,0.5,sigmoid,4,0,0.6632653061224489
2317,1.5,0.5,sigmoid,4,1,0.6632653061224489
2318,1.5,0.5,sigmoid,4,2,0.6632653061224489
2319,1.5,0.5,sigmoid,4,3,0.6632653061224489
2320,1.5,1.0,linear,0,0,0.673469387755102
2321,1.5,1.0,linear,0,1,0.673469387755102
2322,1.5,1.0,linear,0,2,0.673469387755102
2323,1.5,1.0,linear,0,3,0.673469387755102
2324,1.5,1.0,linear,1,0,0.673469387755102
2325,1.5,1.0,linear,1,1,0.673469387755102
2326,1.5,1.0,linear,1,2,0.673469387755102
2327,1.5,1.0,linear,1,3,0.673469387755102
2328,1.5,1.0,linear,2,0,0.673469387755102
2329,1.5,1.0,linear,2,1,0.673469387755102
2330,1.5,1.0,linear,2,2,0.673469387755102
2331,1.5,1.0,linear,2,3,0.673469387755102
2332,1.5,1.0,linear,3,0,0.673469387755102
2333,1.5,1.0,linear,3,1,0.673469387755102
2334,1.5,1.0,linear,3,2,0.673469387755102
2335,1.5,1.0,linear,3,3,0.673469387755102
2336,1.5,1.0,linear,4,0,0.673469387755102
2337,1.5,1.0,linear,4,1,0.673469387755102
2338,1.5,1.0,linear,4,2,0.673469387755102
2339,1.5,1.0,linear,4,3,0.673469387755102
2340,1.5,1.0,poly,0,0,0.030612244897959183
2341,1.5,1.0,poly,0,1,0.030612244897959183
2342,1.5,1.0,poly,0,2,0.030612244897959183
2343,1.5,1.0,poly,0,3,0.030612244897959183
2344,1.5,1.0,poly,1,0,0.7142857142857143
2345,1.5,1.0,poly,1,1,0.7142857142857143
2346,1.5,1.0,poly,1,2,0.7142857142857143
2347,1.5,1.0,poly,1,3,0.7142857142857143
2348,1.5,1.0,poly,2,0,0.7346938775510204
2349,1.5,1.0,poly,2,1,0.7346938775510204
2350,1.5,1.0,poly,2,2,0.7551020408163265
2351,1.5,1.0,poly,2,3,0.7755102040816326
2352,1.5,1.0,poly,3,0,0.7040816326530612
2353,1.5,1.0,poly,3,1,0.7959183673469388
2354,1.5,1.0,poly,3,2,0.8469387755102041
2355,1.5,1.0,poly,3,3,0.8061224489795918
2356,1.5,1.0,poly,4,0,0.7142857142857143
2357,1.5,1.0,poly,4,1,0.8163265306122449
2358,1.5,1.0,poly,4,2,0.826530612244898
2359,1.5,1.0,poly,4,3,0.826530612244898
2360,1.5,1.0,rbf,0,0,0.7653061224489796
2361,1.5,1.0,rbf,0,1,0.7653061224489796
2362,1.5,1.0,rbf,0,2,0.7653061224489796
2363,1.5,1.0,rbf,0,3,0.7653061224489796
2364,1.5,1.0,rbf,1,0,0.7653061224489796
2365,1.5,1.0,rbf,1,1,0.7653061224489796
2366,1.5,1.0,rbf,1,2,0.7653061224489796
2367,1.5,1.0,rbf,1,3,0.7653061224489796
2368,1.5,1.0,rbf,2,0,0.7653061224489796
2369,1.5,1.0,rbf,2,1,0.7653061224489796
2370,1.5,1.0,rbf,2,2,0.7653061224489796
2371,1.5,1.0,rbf,2,3,0.7653061224489796
2372,1.5,1.0,rbf,3,0,0.7653061224489796
2373,1.5,1.0,rbf,3,1,0.7653061224489796
2374,1.5,1.0,rbf,3,2,0.7653061224489796
2375,1.5,1.0,rbf,3,3,0.7653061224489796
2376,1.5,1.0,rbf,4,0,0.7653061224489796
2377,1.5,1.0,rbf,4,1,0.7653061224489796
2378,1.5,1.0,rbf,4,2,0.7653061224489796
2379,1.5,1.0,rbf,4,3,0.7653061224489796
2380,1.5,1.0,sigmoid,0,0,0.030612244897959183
2381,1.5,1.0,sigmoid,0,1,0.6632653061224489
2382,1.5,1.0,sigmoid,0,2,0.6632653061224489
2383,1.5,1.0,sigmoid,0,3,0.030612244897959183
2384,1.5,1.0,sigmoid,1,0,0.030612244897959183
2385,1.5,1.0,sigmoid,1,1,0.6632653061224489
2386,1.5,1.0,sigmoid,1,2,0.6632653061224489
2387,1.5,1.0,sigmoid,1,3,0.030612244897959183
2388,1.5,1.0,sigmoid,2,0,0.030612244897959183
2389,1.5,1.0,sigmoid,2,1,0.6632653061224489
2390,1.5,1.0,sigmoid,2,2,0.6632653061224489
2391,1.5,1.0,sigmoid,2,3,0.030612244897959183
2392,1.5,1.0,sigmoid,3,0,0.030612244897959183
2393,1.5,1.0,sigmoid,3,1,0.6632653061224489
2394,1.5,1.0,sigmoid,3,2,0.6632653061224489
2395,1.5,1.0,sigmoid,3,3,0.030612244897959183
2396,1.5,1.0,sigmoid,4,0,0.030612244897959183
2397,1.5,1.0,sigmoid,4,1,0.6632653061224489
2398,1.5,1.0,sigmoid,4,2,0.6632653061224489
2399,1.5,1.0,sigmoid,4,3,0.030612244897959183
2400,2.0,0.01,linear,0,0,0.7244897959183674
2401,2.0,0.01,linear,0,1,0.7244897959183674
2402,2.0,0.01,linear,0,2,0.7244897959183674
2403,2.0,0.01,linear,0,3,0.7244897959183674
2404,2.0,0.01,linear,1,0,0.7244897959183674
2405,2.0,0.01,linear,1,1,0.7244897959183674
2406,2.0,0.01,linear,1,2,0.7244897959183674
2407,2.0,0.01,linear,1,3,0.7244897959183674
2408,2.0,0.01,linear,2,0,0.7244897959183674
2409,2.0,0.01,linear,2,1,0.7244897959183674
2410,2.0,0.01,linear,2,2,0.7244897959183674
2411,2.0,0.01,linear,2,3,0.7244897959183674
2412,2.0,0.01,linear,3,0,0.7244897959183674
2413,2.0,0.01,linear,3,1,0.7244897959183674
2414,2.0,0.01,linear,3,2,0.7244897959183674
2415,2.0,0.01,linear,3,3,0.7244897959183674
2416,2.0,0.01,linear,4,0,0.7244897959183674
2417,2.0,0.01,linear,4,1,0.7244897959183674
2418,2.0,0.01,linear,4,2,0.7244897959183674
2419,2.0,0.01,linear,4,3,0.7244897959183674
2420,2.0,0.01,poly,0,0,0.6632653061224489
2421,2.0,0.01,poly,0,1,0.6632653061224489
2422,2.0,0.01,poly,0,2,0.6632653061224489
2423,2.0,0.01,poly,0,3,0.6632653061224489
2424,2.0,0.01,poly,1,0,0.7448979591836735
2425,2.0,0.01,poly,1,1,0.7448979591836735
2426,2.0,0.01,poly,1,2,0.7448979591836735
2427,2.0,0.01,poly,1,3,0.7448979591836735
2428,2.0,0.01,poly,2,0,0.7551020408163265
2429,2.0,0.01,poly,2,1,0.8163265306122449
2430,2.0,0.01,poly,2,2,0.8163265306122449
2431,2.0,0.01,poly,2,3,0.8163265306122449
2432,2.0,0.01,poly,3,0,0.7346938775510204
2433,2.0,0.01,poly,3,1,0.7755102040816326
2434,2.0,0.01,poly,3,2,0.7959183673469388
2435,2.0,0.01,poly,3,3,0.7857142857142857
2436,2.0,0.01,poly,4,0,0.7448979591836735
2437,2.0,0.01,poly,4,1,0.8163265306122449
2438,2.0,0.01,poly,4,2,0.826530612244898
2439,2.0,0.01,poly,4,3,0.8163265306122449
2440,2.0,0.01,rbf,0,0,0.8469387755102041
2441,2.0,0.01,rbf,0,1,0.8469387755102041
2442,2.0,0.01,rbf,0,2,0.8469387755102041
2443,2.0,0.01,rbf,0,3,0.8469387755102041
2444,2.0,0.01,rbf,1,0,0.8469387755102041
2445,2.0,0.01,rbf,1,1,0.8469387755102041
2446,2.0,0.01,rbf,1,2,0.8469387755102041
2447,2.0,0.01,rbf,1,3,0.8469387755102041
2448,2.0,0.01,rbf,2,0,0.8469387755102041
2449,2.0,0.01,rbf,2,1,0.8469387755102041
2450,2.0,0.01,rbf,2,2,0.8469387755102041
2451,2.0,0.01,rbf,2,3,0.8469387755102041
2452,2.0,0.01,rbf,3,0,0.8469387755102041
2453,2.0,0.01,rbf,3,1,0.8469387755102041
2454,2.0,0.01,rbf,3,2,0.8469387755102041
2455,2.0,0.01,rbf,3,3,0.8469387755102041
2456,2.0,0.01,rbf,4,0,0.8469387755102041
2457,2.0,0.01,rbf,4,1,0.8469387755102041
2458,2.0,0.01,rbf,4,2,0.8469387755102041
2459,2.0,0.01,rbf,4,3,0.8469387755102041
2460,2.0,0.01,sigmoid,0,0,0.6632653061224489
2461,2.0,0.01,sigmoid,0,1,0.6632653061224489
2462,2.0,0.01,sigmoid,0,2,0.6632653061224489
2463,2.0,0.01,sigmoid,0,3,0.6632653061224489
2464,2.0,0.01,sigmoid,1,0,0.6632653061224489
2465,2.0,0.01,sigmoid,1,1,0.6632653061224489
2466,2.0,0.01,sigmoid,1,2,0.6632653061224489
2467,2.0,0.01,sigmoid,1,3,0.6632653061224489
2468,2.0,0.01,sigmoid,2,0,0.6632653061224489
2469,2.0,0.01,sigmoid,2,1,0.6632653061224489
2470,2.0,0.01,sigmoid,2,2,0.6632653061224489
2471,2.0,0.01,sigmoid,2,3,0.6632653061224489
2472,2.0,0.01,sigmoid,3,0,0.6632653061224489
2473,2.0,0.01,sigmoid,3,1,0.6632653061224489
2474,2.0,0.01,sigmoid,3,2,0.6632653061224489
2475,2.0,0.01,sigmoid,3,3,0.6632653061224489
2476,2.0,0.01,sigmoid,4,0,0.6632653061224489
2477,2.0,0.01,sigmoid,4,1,0.6632653061224489
2478,2.0,0.01,sigmoid,4,2,0.6632653061224489
2479,2.0,0.01,sigmoid,4,3,0.6632653061224489
2480,2.0,0.05,linear,0,0,0.7244897959183674
2481,2.0,0.05,linear,0,1,0.7244897959183674
2482,2.0,0.05,linear,0,2,0.7244897959183674
2483,2.0,0.05,linear,0,3,0.7244897959183674
2484,2.0,0.05,linear,1,0,0.7244897959183674
2485,2.0,0.05,linear,1,1,0.7244897959183674
2486,2.0,0.05,linear,1,2,0.7244897959183674
2487,2.0,0.05,linear,1,3,0.7244897959183674
2488,2.0,0.05,linear,2,0,0.7244897959183674
2489,2.0,0.05,linear,2,1,0.7244897959183674
2490,2.0,0.05,linear,2,2,0.7244897959183674
2491,2.0,0.05,linear,2,3,0.7244897959183674
2492,2.0,0.05,linear,3,0,0.7244897959183674
2493,2.0,0.05,linear,3,1,0.7244897959183674
2494,2.0,0.05,linear,3,2,0.7244897959183674
2495,2.0,0.05,linear,3,3,0.7244897959183674
2496,2.0,0.05,linear,4,0,0.7244897959183674
2497,2.0,0.05,linear,4,1,0.7244897959183674
2498,2.0,0.05,linear,4,2,0.7244897959183674
2499,2.0,0.05,linear,4,3,0.7244897959183674
2500,2.0,0.05,poly,0,0,0.6632653061224489
2501,2.0,0.05,poly,0,1,0.6632653061224489
2502,2.0,0.05,poly,0,2,0.6632653061224489
2503,2.0,0.05,poly,0,3,0.6632653061224489
2504,2.0,0.05,poly,1,0,0.7448979591836735
2505,2.0,0.05,poly,1,1,0.7448979591836735
2506,2.0,0.05,poly,1,2,0.7448979591836735
2507,2.0,0.05,poly,1,3,0.7448979591836735
2508,2.0,0.05,poly,2,0,0.7653061224489796
2509,2.0,0.05,poly,2,1,0.8163265306122449
2510,2.0,0.05,poly,2,2,0.8163265306122449
2511,2.0,0.05,poly,2,3,0.8061224489795918
2512,2.0,0.05,poly,3,0,0.7142857142857143
2513,2.0,0.05,poly,3,1,0.7755102040816326
2514,2.0,0.05,poly,3,2,0.7959183673469388
2515,2.0,0.05,poly,3,3,0.7857142857142857
2516,2.0,0.05,poly,4,0,0.7551020408163265
2517,2.0,0.05,poly,4,1,0.826530612244898
2518,2.0,0.05,poly,4,2,0.8571428571428571
2519,2.0,0.05,poly,4,3,0.826530612244898
2520,2.0,0.05,rbf,0,0,0.8469387755102041
2521,2.0,0.05,rbf,0,1,0.8469387755102041
2522,2.0,0.05,rbf,0,2,0.8469387755102041
2523,2.0,0.05,rbf,0,3,0.8469387755102041
2524,2.0,0.05,rbf,1,0,0.8469387755102041
2525,2.0,0.05,rbf,1,1,0.8469387755102041
2526,2.0,0.05,rbf,1,2,0.8469387755102041
2527,2.0,0.05,rbf,1,3,0.8469387755102041
2528,2.0,0.05,rbf,2,0,0.8469387755102041
2529,2.0,0.05,rbf,2,1,0.8469387755102041
2530,2.0,0.05,rbf,2,2,0.8469387755102041
2531,2.0,0.05,rbf,2,3,0.8469387755102041
2532,2.0,0.05,rbf,3,0,0.8469387755102041
2533,2.0,0.05,rbf,3,1,0.8469387755102041
2534,2.0,0.05,rbf,3,2,0.8469387755102041
