term,freq,idf,logidf
phyla,1,834.0,6.72623340236
superhuman,1,834.0,6.72623340236
mothball,1,834.0,6.72623340236
tallest,1,834.0,6.72623340236
incompetent,1,834.0,6.72623340236
endemism,1,834.0,6.72623340236
location,30,27.8,3.3250360207
spir,1,834.0,6.72623340236
liff,1,834.0,6.72623340236
graphical,4,208.5,5.33993904124
homeland,3,278.0,5.62762111369
oryza,1,834.0,6.72623340236
eastern,91,9.16483516484,2.21537389584
doty,1,834.0,6.72623340236
worker,4,208.5,5.33993904124
irving,1,834.0,6.72623340236
buddhistinformation,1,834.0,6.72623340236
dave,3,278.0,5.62762111369
substance,4,208.5,5.33993904124
butterfat,1,834.0,6.72623340236
erythema,1,834.0,6.72623340236
chile,6,139.0,4.93447393313
child,20,41.7,3.7305011288
easters,1,834.0,6.72623340236
straddles,2,417.0,6.0330862218
spin,4,208.5,5.33993904124
wildcat,1,834.0,6.72623340236
oân,1,834.0,6.72623340236
commerce,10,83.4,4.42364830936
isrā,1,834.0,6.72623340236
adaptations,5,166.8,5.11679548992
presidency,9,92.6666666667,4.52900882502
həˈvəiʔi,1,834.0,6.72623340236
administrative,30,27.8,3.3250360207
unido,1,834.0,6.72623340236
professionally,1,834.0,6.72623340236
exoplanet,1,834.0,6.72623340236
employ,1,834.0,6.72623340236
wtro,1,834.0,6.72623340236
symbolically,1,834.0,6.72623340236
fezzan,1,834.0,6.72623340236
viii,3,278.0,5.62762111369
alchemist,1,834.0,6.72623340236
pastime,2,417.0,6.0330862218
tintin,1,834.0,6.72623340236
076,1,834.0,6.72623340236
bin,5,166.8,5.11679548992
reactivated,1,834.0,6.72623340236
colonists,5,166.8,5.11679548992
played,33,25.2727272727,3.22972584089
equator,7,119.142857143,4.7803232533
toolkit,1,834.0,6.72623340236
078,1,834.0,6.72623340236
079,2,417.0,6.0330862218
player,29,28.7586206897,3.35893757237
eighteen,2,417.0,6.0330862218
upscale,1,834.0,6.72623340236
velma,1,834.0,6.72623340236
0671739166,1,834.0,6.72623340236
violin,3,278.0,5.62762111369
0671739164,1,834.0,6.72623340236
crusaders,2,417.0,6.0330862218
trusted,1,834.0,6.72623340236
piotr,1,834.0,6.72623340236
memorial,3,278.0,5.62762111369
victualling,1,834.0,6.72623340236
decree,4,208.5,5.33993904124
aazein,1,834.0,6.72623340236
calima,1,834.0,6.72623340236
things,10,83.4,4.42364830936
acquire,2,417.0,6.0330862218
woollen,1,834.0,6.72623340236
máel,1,834.0,6.72623340236
rebellion,4,208.5,5.33993904124
eldridge,1,834.0,6.72623340236
barcelonès,1,834.0,6.72623340236
split,10,83.4,4.42364830936
elliott,1,834.0,6.72623340236
sumatra,1,834.0,6.72623340236
lough,1,834.0,6.72623340236
european,117,7.12820512821,1.96405946756
voyager,1,834.0,6.72623340236
voyages,1,834.0,6.72623340236
myocardial,1,834.0,6.72623340236
marches,1,834.0,6.72623340236
housepets,1,834.0,6.72623340236
württemberg,2,417.0,6.0330862218
goyim,1,834.0,6.72623340236
workforce,1,834.0,6.72623340236
sicilians,1,834.0,6.72623340236
temptations,2,417.0,6.0330862218
slovenia,5,166.8,5.11679548992
ownership,4,208.5,5.33993904124
supper,1,834.0,6.72623340236
tung,1,834.0,6.72623340236
äs,1,834.0,6.72623340236
subgroups,1,834.0,6.72623340236
ambeno,1,834.0,6.72623340236
tishrei,1,834.0,6.72623340236
lucas,1,834.0,6.72623340236
intrusion,1,834.0,6.72623340236
australis,2,417.0,6.0330862218
erectus,1,834.0,6.72623340236
disseminated,3,278.0,5.62762111369
echoed,1,834.0,6.72623340236
134340,1,834.0,6.72623340236
reconceptualization,1,834.0,6.72623340236
academic,17,49.0588235294,3.8930200583
academia,2,417.0,6.0330862218
cataclysm,1,834.0,6.72623340236
goranis,1,834.0,6.72623340236
corporate,7,119.142857143,4.7803232533
plaque,1,834.0,6.72623340236
autobahn,1,834.0,6.72623340236
opinions,2,417.0,6.0330862218
mantell,1,834.0,6.72623340236
capitol,1,834.0,6.72623340236
sleeps,1,834.0,6.72623340236
appropriately,1,834.0,6.72623340236
expensively,1,834.0,6.72623340236
distribute,1,834.0,6.72623340236
rotated,1,834.0,6.72623340236
beset,1,834.0,6.72623340236
djibouti,3,278.0,5.62762111369
anabolism,1,834.0,6.72623340236
birmingham,2,417.0,6.0330862218
plight,1,834.0,6.72623340236
divination,2,417.0,6.0330862218
succeeding,2,417.0,6.0330862218
previous,12,69.5,4.24132675257
noscript,1,834.0,6.72623340236
hal,1,834.0,6.72623340236
ham,1,834.0,6.72623340236
han,4,208.5,5.33993904124
1848,8,104.25,4.64679186068
ingredient,2,417.0,6.0330862218
ease,3,278.0,5.62762111369
memberpluto,1,834.0,6.72623340236
had,155,5.38064516129,1.68280828544
insubordination,1,834.0,6.72623340236
woodstock,1,834.0,6.72623340236
scandinavia,4,208.5,5.33993904124
topical,1,834.0,6.72623340236
mcnamara,1,834.0,6.72623340236
collections,5,166.8,5.11679548992
projects,10,83.4,4.42364830936
innocent,2,417.0,6.0330862218
prison,3,278.0,5.62762111369
botanists,1,834.0,6.72623340236
has,417,2.0,0.69314718056
espoused,2,417.0,6.0330862218
hav,2,417.0,6.0330862218
kyūshū,1,834.0,6.72623340236
limítrofes,1,834.0,6.72623340236
elevation,11,75.8181818182,4.32833812956
municipal,7,119.142857143,4.7803232533
posen,1,834.0,6.72623340236
paleontology,1,834.0,6.72623340236
1155,2,417.0,6.0330862218
elders,2,417.0,6.0330862218
survival,3,278.0,5.62762111369
nazareth,4,208.5,5.33993904124
posed,3,278.0,5.62762111369
possible,23,36.2608695652,3.59073918643
1153,1,834.0,6.72623340236
unequivocally,1,834.0,6.72623340236
qaɣan,1,834.0,6.72623340236
indicative,1,834.0,6.72623340236
birth,30,27.8,3.3250360207
signals,4,208.5,5.33993904124
vicksburg,1,834.0,6.72623340236
altitude,6,139.0,4.93447393313
shadow,1,834.0,6.72623340236
replace,8,104.25,4.64679186068
byelorussian,2,417.0,6.0330862218
istat,1,834.0,6.72623340236
sovie,1,834.0,6.72623340236
desire,2,417.0,6.0330862218
masonic,1,834.0,6.72623340236
bobby,2,417.0,6.0330862218
invested,1,834.0,6.72623340236
amfortas,1,834.0,6.72623340236
bishopric,1,834.0,6.72623340236
alice,1,834.0,6.72623340236
deus,1,834.0,6.72623340236
madhya,1,834.0,6.72623340236
steps,3,278.0,5.62762111369
stylised,1,834.0,6.72623340236
fracturable,1,834.0,6.72623340236
baptists,2,417.0,6.0330862218
sebastian,1,834.0,6.72623340236
sometime,1,834.0,6.72623340236
divinations,1,834.0,6.72623340236
unitarianism,1,834.0,6.72623340236
reliant,1,834.0,6.72623340236
battlefield,2,417.0,6.0330862218
beneficial,2,417.0,6.0330862218
liverpudlians,1,834.0,6.72623340236
old,63,13.2380952381,2.58309867597
creek,4,208.5,5.33993904124
crowd,1,834.0,6.72623340236
truncated,1,834.0,6.72623340236
czech,8,104.25,4.64679186068
mosques,3,278.0,5.62762111369
cctld,1,834.0,6.72623340236
crown,15,55.6,4.01818320126
begin,3,278.0,5.62762111369
valignano,1,834.0,6.72623340236
consultants,1,834.0,6.72623340236
sure,2,417.0,6.0330862218
choctaw,1,834.0,6.72623340236
warring,2,417.0,6.0330862218
billboard,7,119.142857143,4.7803232533
ladderworld,1,834.0,6.72623340236
creep,1,834.0,6.72623340236
enemies,7,119.142857143,4.7803232533
sangwal,1,834.0,6.72623340236
fou,1,834.0,6.72623340236
christiaan,1,834.0,6.72623340236
txt,1,834.0,6.72623340236
koussi,1,834.0,6.72623340236
södertälje,1,834.0,6.72623340236
preeminence,1,834.0,6.72623340236
bottom,3,278.0,5.62762111369
629,1,834.0,6.72623340236
מלחמת,1,834.0,6.72623340236
fox,3,278.0,5.62762111369
marseilles,1,834.0,6.72623340236
contributing,1,834.0,6.72623340236
malpractices,1,834.0,6.72623340236
teratonnes,1,834.0,6.72623340236
exposition,1,834.0,6.72623340236
periphery,1,834.0,6.72623340236
syphilis,3,278.0,5.62762111369
umm,1,834.0,6.72623340236
baidoa,1,834.0,6.72623340236
racquet,2,417.0,6.0330862218
1843,1,834.0,6.72623340236
theological,3,278.0,5.62762111369
305,3,278.0,5.62762111369
sherman,1,834.0,6.72623340236
substitutes,1,834.0,6.72623340236
rep,1,834.0,6.72623340236
tübingen,1,834.0,6.72623340236
byzantium,3,278.0,5.62762111369
unfrozen,1,834.0,6.72623340236
peninsulas,1,834.0,6.72623340236
181,1,834.0,6.72623340236
substituted,1,834.0,6.72623340236
shifting,2,417.0,6.0330862218
weimar,5,166.8,5.11679548992
starring,2,417.0,6.0330862218
alexandra,1,834.0,6.72623340236
losing,1,834.0,6.72623340236
memorable,1,834.0,6.72623340236
manufacturing,25,33.36,3.50735757749
bamboo,1,834.0,6.72623340236
733,2,417.0,6.0330862218
spoke,3,278.0,5.62762111369
instructed,1,834.0,6.72623340236
filipino,1,834.0,6.72623340236
opossums,1,834.0,6.72623340236
myriad,1,834.0,6.72623340236
dollars,2,417.0,6.0330862218
rebuffed,1,834.0,6.72623340236
anomalous,1,834.0,6.72623340236
solihull,1,834.0,6.72623340236
round,5,166.8,5.11679548992
joseon,1,834.0,6.72623340236
oneness,2,417.0,6.0330862218
despair,1,834.0,6.72623340236
marshalltown,1,834.0,6.72623340236
seaplane,1,834.0,6.72623340236
adem,1,834.0,6.72623340236
aden,1,834.0,6.72623340236
palestinians,1,834.0,6.72623340236
slightly,8,104.25,4.64679186068
nixon,2,417.0,6.0330862218
gibbons,1,834.0,6.72623340236
bucharest,3,278.0,5.62762111369
raised,15,55.6,4.01818320126
statements,4,208.5,5.33993904124
facility,3,278.0,5.62762111369
mbe,2,417.0,6.0330862218
marshall,4,208.5,5.33993904124
moralistsbradford,1,834.0,6.72623340236
som,1,834.0,6.72623340236
sol,2,417.0,6.0330862218
son,38,21.9473684211,3.08864724263
administer,2,417.0,6.0330862218
beings,9,92.6666666667,4.52900882502
valleys,2,417.0,6.0330862218
magazines,3,278.0,5.62762111369
raises,1,834.0,6.72623340236
wrap,1,834.0,6.72623340236
sox,1,834.0,6.72623340236
hyphen,2,417.0,6.0330862218
kynges,1,834.0,6.72623340236
travels,5,166.8,5.11679548992
occupying,10,83.4,4.42364830936
abstractions,1,834.0,6.72623340236
panorama,2,417.0,6.0330862218
support,32,26.0625,3.26049749956
constantly,4,208.5,5.33993904124
partnership,3,278.0,5.62762111369
nova,6,139.0,4.93447393313
review,10,83.4,4.42364830936
avail,1,834.0,6.72623340236
width,3,278.0,5.62762111369
impracticability,1,834.0,6.72623340236
joseph,18,46.3333333333,3.83586164446
authorized,1,834.0,6.72623340236
freiburg,1,834.0,6.72623340236
resulted,19,43.8947368421,3.78179442319
tams,1,834.0,6.72623340236
aerodrome,1,834.0,6.72623340236
halls,2,417.0,6.0330862218
launching,1,834.0,6.72623340236
tamu,1,834.0,6.72623340236
selection,6,139.0,4.93447393313
berenbaum,2,417.0,6.0330862218
offer,3,278.0,5.62762111369
fascination,1,834.0,6.72623340236
forming,11,75.8181818182,4.32833812956
populationhttp,1,834.0,6.72623340236
denoting,1,834.0,6.72623340236
demographically,1,834.0,6.72623340236
drummond,1,834.0,6.72623340236
0802139434,1,834.0,6.72623340236
encarta,7,119.142857143,4.7803232533
incorporation,3,278.0,5.62762111369
gyeongseong,1,834.0,6.72623340236
bendigo,1,834.0,6.72623340236
robertson,1,834.0,6.72623340236
beech,1,834.0,6.72623340236
panamint,1,834.0,6.72623340236
amilcare,1,834.0,6.72623340236
safeguard,1,834.0,6.72623340236
ammanai,1,834.0,6.72623340236
verdi,1,834.0,6.72623340236
azi,1,834.0,6.72623340236
roots,13,64.1538461538,4.1612840449
capo,1,834.0,6.72623340236
genealogy,1,834.0,6.72623340236
inside,4,208.5,5.33993904124
myopia,1,834.0,6.72623340236
devices,9,92.6666666667,4.52900882502
pukhtuns,1,834.0,6.72623340236
1600s,2,417.0,6.0330862218
vanguard,1,834.0,6.72623340236
unanimous,1,834.0,6.72623340236
jylland,1,834.0,6.72623340236
pontificate,1,834.0,6.72623340236
3760,1,834.0,6.72623340236
molina,1,834.0,6.72623340236
duet,1,834.0,6.72623340236
examples,14,59.5714285714,4.08717607274
150,16,52.125,3.95364468012
153,2,417.0,6.0330862218
152,1,834.0,6.72623340236
155,2,417.0,6.0330862218
154,3,278.0,5.62762111369
157,1,834.0,6.72623340236
156,1,834.0,6.72623340236
159,2,417.0,6.0330862218
karting,1,834.0,6.72623340236
tournament,2,417.0,6.0330862218
ergoline,1,834.0,6.72623340236
textbook,1,834.0,6.72623340236
convergent,1,834.0,6.72623340236
dworkin,1,834.0,6.72623340236
proves,2,417.0,6.0330862218
exist,18,46.3333333333,3.83586164446
leviathans,1,834.0,6.72623340236
accounting,5,166.8,5.11679548992
lepidus,1,834.0,6.72623340236
dealer,1,834.0,6.72623340236
negotiations,3,278.0,5.62762111369
marbury,1,834.0,6.72623340236
cropgrowthandpestdamage,1,834.0,6.72623340236
protested,1,834.0,6.72623340236
lungs,2,417.0,6.0330862218
eventual,2,417.0,6.0330862218
floor,1,834.0,6.72623340236
glacier,2,417.0,6.0330862218
infall,1,834.0,6.72623340236
ruling,6,139.0,4.93447393313
manzanares,1,834.0,6.72623340236
cambodia,2,417.0,6.0330862218
grammatical,2,417.0,6.0330862218
acton,1,834.0,6.72623340236
role,44,18.9545454545,2.94204376844
xhosa,1,834.0,6.72623340236
conferring,1,834.0,6.72623340236
zanu,1,834.0,6.72623340236
ferrari,1,834.0,6.72623340236
vegetative,1,834.0,6.72623340236
developers,3,278.0,5.62762111369
smell,1,834.0,6.72623340236
leek,1,834.0,6.72623340236
innervates,1,834.0,6.72623340236
reggae,2,417.0,6.0330862218
freiherr,1,834.0,6.72623340236
evert,1,834.0,6.72623340236
orthomolecular,1,834.0,6.72623340236
geographyaldenderfer,1,834.0,6.72623340236
hingisová,1,834.0,6.72623340236
models,5,166.8,5.11679548992
francophones,1,834.0,6.72623340236
photokina,1,834.0,6.72623340236
muslims,6,139.0,4.93447393313
intent,3,278.0,5.62762111369
miranda,1,834.0,6.72623340236
variable,3,278.0,5.62762111369
hittite,1,834.0,6.72623340236
gets,2,417.0,6.0330862218
sanctions,3,278.0,5.62762111369
fastened,1,834.0,6.72623340236
marathon,3,278.0,5.62762111369
glass,5,166.8,5.11679548992
realityfor,1,834.0,6.72623340236
packets,1,834.0,6.72623340236
coastlines,1,834.0,6.72623340236
ottawa,5,166.8,5.11679548992
pet,3,278.0,5.62762111369
warm,9,92.6666666667,4.52900882502
time,149,5.59731543624,1.72228709641
push,1,834.0,6.72623340236
treatises,2,417.0,6.0330862218
adult,10,83.4,4.42364830936
aloft,1,834.0,6.72623340236
breadth,1,834.0,6.72623340236
irrigation,2,417.0,6.0330862218
diocese,1,834.0,6.72623340236
wikipedias,1,834.0,6.72623340236
chain,10,83.4,4.42364830936
protozoan,1,834.0,6.72623340236
activated,1,834.0,6.72623340236
crocodile,1,834.0,6.72623340236
theaters,2,417.0,6.0330862218
childe,1,834.0,6.72623340236
90,19,43.8947368421,3.78179442319
muppet,1,834.0,6.72623340236
osd,1,834.0,6.72623340236
competition,8,104.25,4.64679186068
greco,5,166.8,5.11679548992
ashkenazi,1,834.0,6.72623340236
venice,4,208.5,5.33993904124
92,3,278.0,5.62762111369
ves,1,834.0,6.72623340236
templi,1,834.0,6.72623340236
caldwell,1,834.0,6.72623340236
pierce,1,834.0,6.72623340236
transection,1,834.0,6.72623340236
reverting,1,834.0,6.72623340236
recurrence,1,834.0,6.72623340236
bicycles,1,834.0,6.72623340236
burlington,1,834.0,6.72623340236
brahui,1,834.0,6.72623340236
ballen,1,834.0,6.72623340236
connecting,4,208.5,5.33993904124
circumstances,4,208.5,5.33993904124
814,2,417.0,6.0330862218
okon,1,834.0,6.72623340236
816,1,834.0,6.72623340236
817,1,834.0,6.72623340236
dragonfly,1,834.0,6.72623340236
prepaid,1,834.0,6.72623340236
jewishness,1,834.0,6.72623340236
iudaeorum,1,834.0,6.72623340236
pursuant,2,417.0,6.0330862218
navigable,3,278.0,5.62762111369
ðe,1,834.0,6.72623340236
lrm,1,834.0,6.72623340236
equilateral,1,834.0,6.72623340236
biopharmaceuticals,1,834.0,6.72623340236
choice,5,166.8,5.11679548992
pele,1,834.0,6.72623340236
turbulent,4,208.5,5.33993904124
gloomy,1,834.0,6.72623340236
kz,1,834.0,6.72623340236
lrt,1,834.0,6.72623340236
exact,8,104.25,4.64679186068
pastures,2,417.0,6.0330862218
minute,2,417.0,6.0330862218
catalonia,1,834.0,6.72623340236
1700,4,208.5,5.33993904124
1701,2,417.0,6.0330862218
1703,1,834.0,6.72623340236
judaism,7,119.142857143,4.7803232533
1707,4,208.5,5.33993904124
tear,1,834.0,6.72623340236
iithe,1,834.0,6.72623340236
maha,2,417.0,6.0330862218
presently,3,278.0,5.62762111369
temple,5,166.8,5.11679548992
leave,2,417.0,6.0330862218
islets,2,417.0,6.0330862218
reclusive,1,834.0,6.72623340236
team,25,33.36,3.50735757749
inscribed,1,834.0,6.72623340236
speculation,3,278.0,5.62762111369
monodon,1,834.0,6.72623340236
697,1,834.0,6.72623340236
batsmen,1,834.0,6.72623340236
prevent,7,119.142857143,4.7803232533
spiritual,12,69.5,4.24132675257
pazyryk,1,834.0,6.72623340236
thinkers,1,834.0,6.72623340236
occurrence,2,417.0,6.0330862218
findings,4,208.5,5.33993904124
hindered,1,834.0,6.72623340236
yafo,1,834.0,6.72623340236
sign,5,166.8,5.11679548992
adulation,1,834.0,6.72623340236
184,2,417.0,6.0330862218
crescent,1,834.0,6.72623340236
unmik,2,417.0,6.0330862218
patient,1,834.0,6.72623340236
goes,4,208.5,5.33993904124
ordo,1,834.0,6.72623340236
cephas,1,834.0,6.72623340236
stavropol,1,834.0,6.72623340236
essence,3,278.0,5.62762111369
bb,1,834.0,6.72623340236
kingsford,1,834.0,6.72623340236
memorabletv,1,834.0,6.72623340236
antwerp,1,834.0,6.72623340236
celebrated,10,83.4,4.42364830936
melt,1,834.0,6.72623340236
matabele,1,834.0,6.72623340236
reminiscent,1,834.0,6.72623340236
extraterrestrial,1,834.0,6.72623340236
baggins,1,834.0,6.72623340236
fifth,37,22.5405405405,3.11531548971
falling,4,208.5,5.33993904124
ground,18,46.3333333333,3.83586164446
pershing,1,834.0,6.72623340236
illegally,1,834.0,6.72623340236
drafted,3,278.0,5.62762111369
rosenberg,1,834.0,6.72623340236
ākarana,1,834.0,6.72623340236
eáqnov,1,834.0,6.72623340236
fichier,1,834.0,6.72623340236
climbs,1,834.0,6.72623340236
honour,6,139.0,4.93447393313
funeral,1,834.0,6.72623340236
concepts,8,104.25,4.64679186068
understanding,12,69.5,4.24132675257
magnetism,1,834.0,6.72623340236
superstates,1,834.0,6.72623340236
306,6,139.0,4.93447393313
yards,1,834.0,6.72623340236
address,1,834.0,6.72623340236
jure,4,208.5,5.33993904124
unrestrained,1,834.0,6.72623340236
annales,1,834.0,6.72623340236
galilei,2,417.0,6.0330862218
g2v,1,834.0,6.72623340236
passengers,1,834.0,6.72623340236
neville,1,834.0,6.72623340236
mahé,1,834.0,6.72623340236
financiers,1,834.0,6.72623340236
redemption,1,834.0,6.72623340236
lyceum,1,834.0,6.72623340236
dusty,1,834.0,6.72623340236
impacted,1,834.0,6.72623340236
baobab,1,834.0,6.72623340236
funded,6,139.0,4.93447393313
commonly,89,9.37078651685,2.23759703263
deposits,2,417.0,6.0330862218
cusack,1,834.0,6.72623340236
cervantes,2,417.0,6.0330862218
indochinese,1,834.0,6.72623340236
myers,1,834.0,6.72623340236
studies,23,36.2608695652,3.59073918643
windowing,1,834.0,6.72623340236
influx,1,834.0,6.72623340236
carpets,1,834.0,6.72623340236
cure,4,208.5,5.33993904124
tasks,3,278.0,5.62762111369
love,12,69.5,4.24132675257
worldua,1,834.0,6.72623340236
presocratic,1,834.0,6.72623340236
serpentes,1,834.0,6.72623340236
saints,5,166.8,5.11679548992
a01the,1,834.0,6.72623340236
prefer,1,834.0,6.72623340236
ipo,1,834.0,6.72623340236
logical,5,166.8,5.11679548992
lapidge,1,834.0,6.72623340236
marvelous,1,834.0,6.72623340236
schooled,1,834.0,6.72623340236
canis,2,417.0,6.0330862218
traversing,1,834.0,6.72623340236
forefront,4,208.5,5.33993904124
red,26,32.0769230769,3.46813686434
epistolary,1,834.0,6.72623340236
aisin,1,834.0,6.72623340236
undergone,4,208.5,5.33993904124
toppled,2,417.0,6.0330862218
working,17,49.0588235294,3.8930200583
paleozoic,1,834.0,6.72623340236
perished,2,417.0,6.0330862218
positive,6,139.0,4.93447393313
wane,2,417.0,6.0330862218
polybius,1,834.0,6.72623340236
papal,4,208.5,5.33993904124
adventist,1,834.0,6.72623340236
ripinsky,1,834.0,6.72623340236
opposed,14,59.5714285714,4.08717607274
films,15,55.6,4.01818320126
scope,5,166.8,5.11679548992
liberalizing,1,834.0,6.72623340236
sonnets,1,834.0,6.72623340236
clara,2,417.0,6.0330862218
theoretical,11,75.8181818182,4.32833812956
prosecutor,1,834.0,6.72623340236
χριστός,1,834.0,6.72623340236
constitu,1,834.0,6.72623340236
małgorzata,1,834.0,6.72623340236
duality,1,834.0,6.72623340236
alastair,1,834.0,6.72623340236
afford,3,278.0,5.62762111369
subsistence,1,834.0,6.72623340236
claus,1,834.0,6.72623340236
israel,17,49.0588235294,3.8930200583
assimilation,2,417.0,6.0330862218
validity,1,834.0,6.72623340236
wvu,1,834.0,6.72623340236
sierra,4,208.5,5.33993904124
consoles,2,417.0,6.0330862218
appendix,1,834.0,6.72623340236
banned,2,417.0,6.0330862218
virtue,4,208.5,5.33993904124
arable,2,417.0,6.0330862218
rendered,3,278.0,5.62762111369
concise_oed,1,834.0,6.72623340236
bharati,1,834.0,6.72623340236
soldiers,9,92.6666666667,4.52900882502
riders,2,417.0,6.0330862218
behalf,7,119.142857143,4.7803232533
piano,2,417.0,6.0330862218
subjective,1,834.0,6.72623340236
rebounding,1,834.0,6.72623340236
agustín,1,834.0,6.72623340236
valued,3,278.0,5.62762111369
fourths,1,834.0,6.72623340236
